Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J13,394,8,0,197,0,0
J3,252,8,14,250,0,0
J12,468,8,29,322,0,0
J9,414,8,120,391,0,0
J8,442,7,147,432,0,0
J15,450,6,185,479,29,1
J1,546,7,197,545,0,0
J19,538,6,251,613,75,1
J6,554,10,319,664,110,1
J18,686,8,355,724,38,1
J16,530,5,442,833,303,1
J5,706,7,519,886,180,1
J4,676,5,596,977,301,1
J10,610,5,667,990,380,1
J14,470,3,754,1067,597,1
J2,578,4,783,1141,563,1
J7,556,3,866,1194,638,1
J11,514,4,919,1280,766,1
J20,540,2,995,1308,768,1
J17,382,2,1089,1366,984,1

TT,TWT,T_max,NT
5732,20733,984,14

Metric,Value
Objective optimized,TWT
Runtime (s),0.31180429458618164
Iterations,5
k,4
Seed,42
