Job,Due date,Weight,Start M1,Completion Cj,Tardiness,Tardy
J5,470,7,0,235,0,0
J14,310,3,9,257,0,0
J2,472,4,39,330,0,0
J10,230,5,103,338,108,1
J16,374,5,106,375,1,1
J1,332,7,121,420,88,1
J18,444,8,136,450,6,1
J12,540,8,191,503,0,0
J17,496,2,245,583,87,1
J19,500,6,333,620,120,1
J15,432,6,383,663,231,1
J4,536,5,392,731,195,1
J20,576,2,440,825,249,1
J11,564,4,497,911,347,1
J9,476,8,508,951,475,1
J7,488,3,550,990,502,1
J13,472,8,577,1061,589,1
J8,688,7,604,1164,476,1
J6,860,10,638,1265,405,1
J3,636,8,729,1324,688,1

TT,TWT,T_max,NT
4567,29254,688,16

Metric,Value
Objective optimized,TT
Runtime (s),0.9714968204498291
Iterations,10
k,4
Seed,42
